GRGR_ID,GRGR_NAME,SBSB_ID,SBSB_HIRE_DT,SBSB_EMPLOY_ID,SGSG_ID,SGSG_NAME,SBSB_ORIG_EFF_DT,MEME_ORIG_EFF_DT,MEME_SFX,MEME_FIRST_NAME,MEME_LAST_NAME,MEME_MID_INIT,MEME_SSN,CMC_MEME_MEMBER_MEME_REL,MEME_SEX,MEME_BIRTH_DT,MEMBERSTATUSCODE,MEST_TYPE,MEHD_TYPE,SBRT_SMOKER_IND,SBAD_ADDR1,SBAD_ADDR2,SBAD_ADDR3,SBAD_CITY,SBAD_STATE,SBAD_ZIP,SBAD_PHONE,SBAD_EMAIL,CSCS_ID,MCSPI_ID,DCSPI_ID,VCSPI_ID,CDHCSPI_ID,PDBL_ACCT_CAT,CSPI_ID,CSPD_CAT1,CSPD_CAT2,CSPD_CAT3,CSPD_CAT4,PDBL_ACCT_CAT1,PDBL_ACCT_CAT2,MCSPI_EFF_DT,MCSPI_TERM_DT,DCSPI_EFF_DT,DCSPI_TERM_DT,VCSPI_EFF_DT,VCSPI_TERM_DT,CDH_CSPI_EFF_DT,CDH_CSPI_TERM_DT,EAP_PDBL_EFF_DT,EAP_PDBL_TERM_DT,OT_CSPI_EFF_DT,OT_CSPI_TERM_DT,PRPR_ID,PRPR_NAME,MPCP_PAT_IND,MEPR_EFF_DT,MEPR_TERM_DT,MEME_PRX_CRED_DAYS,MEME_PREX_EFF_DT,MEME_CCC_START_DT_MEME_PRX_CRED_DAYS,MEME_CCC_END_DT_MEME_PRX_CRED_DAYS,SBEM_DEPT,DSBEM_EFF_DT,SBEM_TERM_DT,SBEM_LOC,LSBEM_EFF_DT,CMC_SBEM_EMPLOY,SBEL_MCTR_RSN_MEEL_MCTR_RSN,MEMD_HCFA_EFF_DT,CSPI_ITS_PREFIX,PDDS_MCTR_VAL1,SBEL_FI
910036150,PQR Health Care LLC,9100002686,2020-02-14T00:00:00Z,A145,S045,Boswell Transitional Health,2020-02-14T00:00:00Z,2019-02-14T00:00:00Z,1,Michael,Brown,,636-97-4192,M,F,1999-04-26T00:00:00Z,Y,N,T,N,"77706 Stevens Crest
North Johnberg, MT 28480",,,Salazarchester,ID,73771,2088615453,45@vc.com,A045,MPPH0000,MPPH0000,MPPH0000,MPPH0000,,MPPH0000,Y,N,Y,N,,,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,ABCNCD,,Y,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,0,2005-02-14T00:00:00Z,2,2,100,2020-02-14T00:00:00Z,2020-08-12T00:00:00Z,45,2020-02-14T00:00:00Z,0,3100,2018-02-14T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100002689,2020-02-15T00:00:00Z,A146,S046,VBVBV Services SNAKE,2020-02-15T00:00:00Z,2019-02-15T00:00:00Z,1,Michele,Gibbs,A,269-04-8452,M,F,1920-11-03T00:00:00Z,Y,N,P,N,"23732 Michael Island Suite 184
Lake Kenneth, NV 67876",,,Herreraview,ID,36224,1022003300,46@vc.com,A046,RCC00000,RCC00000,RCC00000,RCC00000,,RCC00000,Y,N,Y,N,,,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,ABCNCD,,Y,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,0,2005-02-15T00:00:00Z,2,2,100,2020-02-15T00:00:00Z,2020-08-13T00:00:00Z,46,2020-02-15T00:00:00Z,0,3100,2018-02-15T00:00:00Z,XMO,1122,N
910036150,PQR Health Care LLC,9100002694,2020-02-16T00:00:00Z,A147,S047,Peigon Rock Health & Rehab of VBVBV,2020-02-16T00:00:00Z,2019-02-16T00:00:00Z,2,Cynthia,Perez,,337-22-3903,H,M,1955-09-25T00:00:00Z,Y,N,T,N,"126 Jeffery Street
Lake Amandachester, PR 07024",,,South Deannaville,ID,97138,5096807539,47@vc.com,A047,RPP00008,RPP00008,RPP00008,RPP00008,,RPP00008,Y,N,Y,N,,,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,ABCNCD,,Y,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,0,2005-02-16T00:00:00Z,2,2,100,2020-02-16T00:00:00Z,2020-08-14T00:00:00Z,47,2020-02-16T00:00:00Z,0,250,2018-02-16T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100002705,2020-02-17T00:00:00Z,A148,S048,Silverton Health care of VBVBV,2020-02-17T00:00:00Z,2019-02-17T00:00:00Z,3,Sara,Williams,,587-79-2420,S,M,2013-09-28T00:00:00Z,Y,N,T,N,"843 Calvin Inlet
Jesusfort, LA 76792",,,East Lisa,ID,72999,5036807539,48@vc.com,A048,RPP00015,RPP00015,RPP00015,RPP00015,,RPP00015,Y,N,Y,N,,,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,ABCNCD,,N,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,0,2005-02-17T00:00:00Z,2,2,100,2020-02-17T00:00:00Z,2020-08-15T00:00:00Z,48,2020-02-17T00:00:00Z,0,250,2018-02-17T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100004159,2020-02-18T00:00:00Z,A149,S049,Paradise Creek Health of VBVBV,2020-02-18T00:00:00Z,2019-02-18T00:00:00Z,1,Jeffrey,Ruiz,A,405-31-7884,M,F,1961-11-07T00:00:00Z,Y,N,T,N,"026 Theresa Pass Apt. 237
East Jessica, GU 31131",,,Gomezshire,ID,17873,5096807539,49@vc.com,A049,RPP00020,RPP00020,RPP00020,RPP00020,,RPP00020,Y,N,Y,N,,,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,ABCNCD,,N,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,0,2005-02-18T00:00:00Z,2,2,100,2020-02-18T00:00:00Z,2020-08-16T00:00:00Z,49,2020-02-18T00:00:00Z,0,206,2018-02-18T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100004266,2020-02-19T00:00:00Z,A150,S050,Paradise Creek of Olympus healthy Living,2020-02-19T00:00:00Z,2019-02-19T00:00:00Z,1,Jennifer,Middleton,,619-60-2645,M,F,1930-11-24T00:00:00Z,Y,N,T,N,"089 Burns Inlet
East Angelaburgh, TN 65342",,,Payneland,ID,34469,9062918989,50@vc.com,A050,RPPH0000,RPPH0000,RPPH0000,RPPH0000,,RPPH0000,Y,N,Y,N,,,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,ABCNCD,,N,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,0,2005-02-19T00:00:00Z,2,2,100,2020-02-19T00:00:00Z,2020-08-17T00:00:00Z,50,2020-02-19T00:00:00Z,0,250,2018-02-19T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100004366,2020-02-20T00:00:00Z,A151,S051,Paradise Creek of  South,2020-02-20T00:00:00Z,2019-02-20T00:00:00Z,1,Michael,Luna,,136-15-5849,M,F,1930-05-16T00:00:00Z,Y,N,T,N,"354 Acevedo Fords Apt. 535
Barnettbury, KS 45612",,,West Andre,ID,75682,4062911916,51@vc.com,A051,VBC00000,VBC00000,VBC00000,VBC00000,,VBC00000,Y,N,Y,N,,,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,ABCNCD,,Y,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,0,2005-02-20T00:00:00Z,2,2,100,2020-02-20T00:00:00Z,2020-08-18T00:00:00Z,51,2020-02-20T00:00:00Z,0,3100,2018-02-20T00:00:00Z,XMO,1122,N
910036150,PQR Health Care LLC,9100004406,2020-02-21T00:00:00Z,A152,S052,Eureka Health of VBVBV,2020-02-21T00:00:00Z,2019-02-21T00:00:00Z,2,Leah,Sutton,,876-53-4289,H,M,1929-05-12T00:00:00Z,Y,N,T,N,"0700 Brady Fork
Carlton, MI 87529",,,Taylorborough,ID,59347,9062115467,52@vc.com,A052,VBCA0000,VBCA0000,VBCA0000,VBCA0000,,VBCA0000,Y,N,Y,N,,,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,ABCNCD,,Y,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,0,2005-02-21T00:00:00Z,2,2,100,2020-02-21T00:00:00Z,2020-08-19T00:00:00Z,52,2020-02-21T00:00:00Z,0,3100,2018-02-21T00:00:00Z,XMO,1122,N
910036150,PQR Health Care LLC,9100004409,2020-02-22T00:00:00Z,A153,S053,Sunstone of VBVBV,2020-02-22T00:00:00Z,2019-02-22T00:00:00Z,3,Laura,Bennett,,011-15-5934,S,M,2019-01-21T00:00:00Z,Y,N,T,N,"2566 Robert Greens Suite 091
Finleyburgh, AL 66109",,,New Misty,ID,67863,2088742338,53@vc.com,A053,FSA00001,FSA00001,FSA00001,FSA00001,,FSA00001,Y,N,Y,N,,,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,ABCNCD,,Y,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,0,2005-02-22T00:00:00Z,2,2,100,2020-02-22T00:00:00Z,2020-08-20T00:00:00Z,53,2020-02-22T00:00:00Z,0,3100,2018-02-22T00:00:00Z,XMO,1122,N
910036150,PQR Health Care LLC,9100004453,2020-02-23T00:00:00Z,A154,S054,Sunstone of Olympus  Living,2020-02-23T00:00:00Z,2019-02-23T00:00:00Z,4,George,Gillespie,,452-73-0880,D,F,1958-11-09T00:00:00Z,Y,N,T,Y,"53230 Julia Villages
Lake Christian, VI 78866",,,New Courtneyberg,WA,81102,2088742338,54@vc.com,A054,FSA00002,FSA00002,FSA00002,FSA00002,,FSA00002,Y,N,Y,N,,,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,ABCNCD,,N,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,0,2005-02-23T00:00:00Z,2,2,100,2020-02-23T00:00:00Z,2020-08-21T00:00:00Z,54,2020-02-23T00:00:00Z,0,3100,2018-02-23T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100004740,2020-02-24T00:00:00Z,A155,R055,Creekside *** DO NOT USE***,2020-02-24T00:00:00Z,2019-02-24T00:00:00Z,1,Timothy,Rivers,D,580-53-9112,M,F,1920-05-14T00:00:00Z,Y,N,T,N,"6007 Michael Skyway Apt. 738
Francisfurt, MA 35869",,,Blackburntown,ID,41233,3609499111,55@vc.com,A055,FSA00003,FSA00003,FSA00003,FSA00003,,FSA00003,Y,N,Y,N,,,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,ABCNCD,,N,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,0,2005-02-24T00:00:00Z,2,2,100,2020-02-24T00:00:00Z,2020-08-22T00:00:00Z,55,2020-02-24T00:00:00Z,0,250,2018-02-24T00:00:00Z,XMO,1122,Y
910036150,PQR Health Care LLC,9100004797,2020-02-25T00:00:00Z,A156,S055,Creekside  Rehab of VBVBV,2020-02-25T00:00:00Z,2019-02-25T00:00:00Z,2,John,Jennings,D,510-40-4497,H,M,1938-05-20T00:00:00Z,Y,N,T,N,"708 Villa Camp Suite 616
Tylertown, KY 97488",,,West Erinshire,ID,92606,3609499111,56@vc.com,A056,HSA00000,HSA00000,HSA00000,HSA00000,,HSA00000,Y,N,Y,N,,,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,UJHTGDE,,N,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,0,2005-02-25T00:00:00Z,2,2,100,2020-02-25T00:00:00Z,2020-08-23T00:00:00Z,56,2020-02-25T00:00:00Z,0,250,2018-02-25T00:00:00Z,XMP,1122,N
910036150,PQR Health Care LLC,9100003347,2020-02-26T00:00:00Z,A157,S056,Coastline Health of VBVBV,2020-02-26T00:00:00Z,2019-02-26T00:00:00Z,1,Misty,Kelly,A,235-84-6127,M,F,1993-11-06T00:00:00Z,Y,N,P,N,"388 Hughes Village Suite 319
Lindabury, OR 88825",,,Franciscoberg,MT,43841,7608808588,57@vc.com,A057,DMC00000,DMC00000,DMC00000,DMC00000,,DMC00000,Y,N,Y,N,,,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,UJHTGDE,,Y,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,0,2005-02-26T00:00:00Z,2,2,100,2020-02-26T00:00:00Z,2020-08-24T00:00:00Z,57,2020-02-26T00:00:00Z,0,206,2018-02-26T00:00:00Z,XMP,1122,N
910036150,PQR Health Care LLC,9100003350,2020-02-27T00:00:00Z,A158,S057,Coas of VBVBV,2020-02-27T00:00:00Z,2019-02-27T00:00:00Z,2,Tommy,Shaw,,323-67-0027,D,F,1920-04-27T00:00:00Z,Y,N,T,N,"092 Cox Road
Marcusfurt, PA 56993",,,North Kristina,ID,75028,2085015996,58@vc.com,A058,DMC00000,DMC00000,DMC00000,DMC00000,,DMC00000,Y,N,Y,N,,,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,UJHTGDE,,Y,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,0,2005-02-27T00:00:00Z,2,2,100,2020-02-27T00:00:00Z,2020-08-25T00:00:00Z,58,2020-02-27T00:00:00Z,0,250,2018-02-27T00:00:00Z,XMP,1122,Y
910036150,PQR Health Care LLC,9100003353,2020-02-28T00:00:00Z,A159,S058,Creekside Retirement Living,2020-02-28T00:00:00Z,2019-02-28T00:00:00Z,1,Catherine,Underwood,,205-11-7637,M,F,1934-09-20T00:00:00Z,Y,N,T,N,"0749 Chad Manors
Stephanieburgh, NC 22764",,,Lake Danielleshire,MT,14925,9065115467,59@vc.com,A059,DMCA0000,DMCA0000,DMCA0000,DMCA0000,,DMCA0000,Y,N,Y,N,,,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,UJHTGDE,,Y,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,0,2005-02-28T00:00:00Z,2,2,100,2020-02-28T00:00:00Z,2020-08-26T00:00:00Z,59,2020-02-28T00:00:00Z,0,3100,2018-02-28T00:00:00Z,XMP,1122,N
910036150,PQR Health Care LLC,9100004074,2020-02-29T00:00:00Z,A160,S059,The Abbey  Living,2020-02-29T00:00:00Z,2019-03-01T00:00:00Z,1,Christopher,Carlson,,106-92-1696,M,F,1944-12-13T00:00:00Z,Y,N,T,N,"USCGC Fischer
FPO AA 41316",,,Alexanderview,ID,34342,9062918989,60@vc.com,A060,DMCA0000,DMCA0000,DMCA0000,DMCA0000,,DMCA0000,Y,N,Y,N,,,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,UJHTGDE,,N,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,0,2005-03-01T00:00:00Z,2,2,100,2020-02-29T00:00:00Z,2020-08-27T00:00:00Z,60,2020-02-29T00:00:00Z,0,3100,2018-03-01T00:00:00Z,XMP,1122,Y
910036150,PQR Health Care LLC,9100004083,2020-03-01T00:00:00Z,A161,S060,Spokane Valley of VBVBV,2020-03-01T00:00:00Z,2019-03-02T00:00:00Z,1,Nicholas,Butler,,579-65-5499,M,F,2019-06-05T00:00:00Z,Y,N,T,N,"3620 Kristen Squares Suite 570
Fieldsbury, MH 02557",,,Allisonburgh,ID,89663,4088911916,61@vc.com,A061,DPP00000,DPP00000,DPP00000,DPP00000,,DPP00000,Y,N,Y,N,,,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,UJHTGDE,,N,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,0,2005-03-02T00:00:00Z,2,2,100,2020-03-01T00:00:00Z,2020-08-28T00:00:00Z,61,2020-03-01T00:00:00Z,0,3100,2018-03-02T00:00:00Z,XMP,1122,Y
910036150,PQR Health Care LLC,9100004085,2020-03-02T00:00:00Z,A162,S061,Olympus Spokane Valley,2020-03-02T00:00:00Z,2019-03-03T00:00:00Z,1,Carol,Valdez,,153-67-1435,M,F,1933-05-06T00:00:00Z,Y,N,T,N,"703 Joshua Trace Suite 197
Lake Jennifer, VI 67203",,,East Frankland,ID,56435,9099115467,62@vc.com,A062,DPP00001,DPP00001,DPP00001,DPP00001,,DPP00001,Y,N,Y,N,,,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,UJHTGDE,,N,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,0,2005-03-03T00:00:00Z,2,2,100,2020-03-02T00:00:00Z,2020-08-29T00:00:00Z,62,2020-03-02T00:00:00Z,0,250,2018-03-03T00:00:00Z,XMP,1122,N
910036150,PQR Health Care LLC,9100004535,2020-03-03T00:00:00Z,A163,S062,Birch of VBVBV,2020-03-03T00:00:00Z,2019-03-04T00:00:00Z,1,Christine,Schultz,E,680-74-3496,M,F,1989-03-17T00:00:00Z,Y,N,T,N,"6595 Kurt Park Apt. 436
Grahamfurt, UT 05536",C202,,Gomezshire,MT,17122,9062988989,63@vc.com,A063,DPP00002,DPP00002,DPP00002,DPP00002,,DPP00002,Y,N,Y,N,,,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,UJHTGDE,,Y,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,0,2005-03-04T00:00:00Z,2,2,100,2020-03-03T00:00:00Z,2020-08-30T00:00:00Z,63,2020-03-03T00:00:00Z,0,250,2018-03-04T00:00:00Z,XMP,1122,N
910036150,PQR Health Care LLC,9100001971,2020-03-04T00:00:00Z,A164,S062,Rang-Fisher_Thomas,2020-03-04T00:00:00Z,2019-03-05T00:00:00Z,1,Elizabeth,Gonzales,,867-60-1104,M,F,1927-10-06T00:00:00Z,Y,N,T,N,"0678 Bob Port Suite 501
Lake Daniel, ND 62249",,,West Sarahtown,WA,41762,4088911988,64@vc.com,A064,DPP00006,DPP00006,DPP00006,DPP00006,,DPP00006,Y,N,Y,N,,,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,UJHTGDE,,Y,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,0,2005-03-05T00:00:00Z,2,2,100,2020-03-04T00:00:00Z,2020-08-31T00:00:00Z,64,2020-03-04T00:00:00Z,0,3100,2018-03-05T00:00:00Z,XMP,1122,Y
910036150,PQR Health Care LLC,9100005826,2020-03-05T00:00:00Z,A165,S062,Rang-Fisher_Page,2020-03-05T00:00:00Z,2019-03-06T00:00:00Z,1,Amy,Parker,,068-11-9910,M,M,2007-03-26T00:00:00Z,Y,N,T,N,"462 Richard Inlet
East Davidberg, PW 63532",,,Lake Madisonton,AZ,73238,9022115467,65@vc.com,A065,DPPA0000,DPPA0000,DPPA0000,DPPA0000,,DPPA0000,Y,N,Y,N,,,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,UJHTGDE,,Y,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,0,2005-03-06T00:00:00Z,2,2,100,2020-03-05T00:00:00Z,2020-09-01T00:00:00Z,65,2020-03-05T00:00:00Z,0,3100,2018-03-06T00:00:00Z,XMP,1122,N
910036150,PQR Health Care LLC,9100005836,2020-03-06T00:00:00Z,A166,S062,Rang-Fisher_Marvin,2020-03-06T00:00:00Z,2019-03-07T00:00:00Z,2,Leslie,Williams,,599-73-7947,W,F,1916-06-05T00:00:00Z,Y,N,T,N,"59118 Lisa Flats Suite 544
Lutzberg, WV 59329",PO Box 35,,North Cynthia,MT,23696,9062088989,66@vc.com,A066,DPPA0001,DPPA0001,DPPA0001,DPPA0001,,DPPA0001,Y,N,Y,N,,,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,UJHTGDE,,Y,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,0,2005-03-07T00:00:00Z,2,2,100,2020-03-06T00:00:00Z,2020-09-02T00:00:00Z,66,2020-03-06T00:00:00Z,0,3100,2018-03-07T00:00:00Z,XMP,1122,Y
910036150,PQR Health Care LLC,9100005841,2020-03-07T00:00:00Z,A167,S062,Rang-Fisher_PortChris,2020-03-07T00:00:00Z,2019-03-08T00:00:00Z,3,Tyler,Martin,,023-82-4225,S,M,1952-12-09T00:00:00Z,Y,N,T,N,"1379 Lisa Pike
Lake Matthew, SD 18179",,,Ingramton,MT,71731,4084411988,67@vc.com,A067,DPPA0002,DPPA0002,DPPA0002,DPPA0002,,DPPA0002,Y,N,Y,N,,,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,UJHTGDE,,N,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,0,2005-03-08T00:00:00Z,2,2,100,2020-03-07T00:00:00Z,2020-09-03T00:00:00Z,67,2020-03-07T00:00:00Z,0,3100,2018-03-08T00:00:00Z,XMP,1122,Y
